1/2, -13/32
73/195, -119071233962/281950621875
73/196, -121975414059/289254654976
73/197, -124928199892/296709280757
73/198, -127930063625/304316815968
73/199, -130981479174/312079600999
74/75, 27916574/2373046875
74/77, 70535838/2706784157
74/79, 93757630/3077056399
74/81, 95422334/3486784401
74/83, 73341918/3939040643
74/85, 25299934/4437053125
74/87, -50948482/4984209207
74/89, -157676610/5584059449
74/91, -297186146/6240321451
74/93, -471807202/6956883693
74/95, -683898306/7737809375
74/97, -935846402/8587340257
74/99, -1230066850/9509900499
74/101, -1569003426/10510100501
74/103, -1955128322/11592740743
74/105, -2390942146/12762815625
74/107, -2878973922/14025517307
74/109, -3421781090/15386239549
74/113, -4682093442/18424351793
74/115, -5404855586/20113571875
74/117, -6192907042/21924480357
74/119, -7048947330/23863536599
74/121, -7975704386/25937424601
74/123, -8975934562/28153056843
74/125, -10052422626/30517578125
74/127, -11207981762/33038369407
74/129, -12445453570/35723051649
74/131, -13767708066/38579489651
74/133, -15177643682/41615795893
74/135, -16678187266/44840334375
74/137, -18272294082/48261724457
74/139, -19962947810/51888844699
74/141, -21753160546/55730836701
74/143, -23645972802/59797108943
74/145, -25644453506/64097340625
74/147, -27751700002/68641485507
74/149, -29970838050/73439775749
74/151, -32305021826/78502725751
74/153, -34757433922/83841135993
74/155, -37331285346/89466096875
74/157, -40029815522/95388992557
74/159, -42856292290/101621504799
74/161, -45814011906/108175616801
74/163, -48906299042/115063617043
74/165, -52136506786/122298103125
74/167, -55508016642/129891985607
74/169, -59024238530/137858491849
74/171, -62688610786/146211169851
74/173, -66504600162/154963892093
74/175, -70475701826/164130859375
74/177, -74605439362/173726604657
74/179, -78897364770/183765996899
74/181, -83355058466/194264244901
74/183, -87982129282/205236901143
74/187, -97758979682/228669389707
74/189, -102916119010/241162079949
74/191, -108257354946/254194901951
74/193, -113786438402/267785184193
74/195, -119507148706/281950621875
74/197, -125423293602/296709280757
74/199, -131538709250/312079600999
75/76, 29486175/2535525376
75/77, 54482550/2706784157
75/79, 89913300/3077056399
75/82, 102509925/3707398432
75/83, 94777800/3939040643
75/86, 31819425/4704270176
75/88, -46163325/5277319168
75/89, -96829950/5584059449
75/91, -222985200/6240321451
75/92, -299067825/6590815232
75/94, -478741575/7339040224
75/97, -821572950/8587340257
75/98, -956628075/9039207968
75/101, -1428474450/10510100501
75/103, -1801751700/11592740743
75/104, -2006957325/12166529024
75/106, -2456109075/13382255776
75/107, -2700703200/14025517307
75/109, -3231561450/15386239549
75/112, -4136978325/17623416832
75/113, -4469218950/18424351793
75/116, -5561970825/21003416576
75/118, -6373912575/22877577568
75/119, -6805949700/23863536599
75/121, -7723897950/25937424601
75/122, -8210511075/27027081632
75/124, -9240783825/29316250624
75/127, -10934168700/33038369407
75/128, -11539532325/34359738368
75/131, -13483432200/38579489651
75/133, -14889558450/41615795893
75/134, -15626794575/43204003424
75/136, -17171489325/46525874176
75/137, -17979703950/48261724457
75/139, -19669771200/51888844699
75/142, -22394731575/57735339232
75/143, -23355230700/59797108943
75/146, -26398746075/66338290976
75/148, -28566726825/71008211968
75/149, -29693604450/73439775749
75/151, -32035145700/78502725751
75/152, -33250619325/81136812032
75/154, -35773011075/86617093024
75/157, -39791379450/95388992557
75/158, -41195101575/98465804768
75/161, -45604924950/108175616801
75/163, -48714580200/115063617043
75/164, -50321616825/118636749824
75/166, -53642254575/126049300576
75/167, -55356719700/129891985607
75/169, -58896115950/137858491849
75/172, -64487949825/150536645632
75/173, -66429057450/154963892093
75/176, -72490106325/168874213376
75/178, -76733406075/178689902368
75/179, -78917194200/183765996899
75/181, -83411328450/194264244901
75/182, -85722592575/199690286432
75/184, -90475823325/210906087424
75/187, -97939405200/228669389707
75/188, -100518135825/234849287168
75/191, -108533552700/254194901951
75/193, -114114616950/267785184193
75/194, -116977824075/274794888224
75/196, -122852004825/289254654976
75/197, -125863950450/296709280757
75/199, -132039995700/312079600999
76/77, 31121012/2706784157
76/79, 79078836/3077056399
76/81, 106115380/3486784401
76/83, 109954292/3939040643
76/85, 88290036/4437053125
76/87, 38787892/4984209207
76/89, -40916044/5584059449
76/91, -153214860/6240321451
76/93, -300530828/6956883693
76/97, -710049228/8587340257
76/99, -977242124/9509900499
76/101, -1289433100/10510100501
76/103, -1649190348/11592740743
76/105, -2059111244/12762815625
76/107, -2521822348/14025517307
76/109, -3039979404/15386239549
76/111, -3616267340/16850581551
76/113, -4253400268/18424351793
76/115, -4954121484/20113571875
76/117, -5721203468/21924480357
76/119, -6557447884/23863536599
76/121, -7465685580/25937424601
76/123, -8448776588/28153056843
76/125, -9509610124/30517578125
76/127, -10651104588/33038369407
76/129, -11876207564/35723051649
76/131, -13187895820/38579489651
76/135, -16083081164/44840334375
76/137, -17672677708/48261724457
76/139, -19361058444/51888844699
76/141, -21151346060/55730836701
76/143, -23046692428/59797108943
76/145, -25050278604/64097340625
76/147, -27165314828/68641485507
76/149, -29395040524/73439775749
76/151, -31742724300/78502725751
76/153, -34211663948/83841135993
76/155, -36805186444/89466096875
76/157, -39526647948/95388992557
76/159, -42379433804/101621504799
76/161, -45366958540/108175616801
76/163, -48492665868/115063617043
76/165, -51760028684/122298103125
76/167, -55172549068/129891985607
76/169, -58733758284/137858491849
76/173, -66316514188/154963892093
76/175, -70345269324/164130859375
76/177, -74537130188/173726604657
76/179, -78895773964/183765996899
76/181, -83424907020/194264244901
76/183, -88128264908/205236901143
76/185, -93009612364/216699865625
76/187, -98072743308/228669389707
76/189, -103321480844/241162079949
76/191, -108759677260/254194901951
76/193, -114391214028/267785184193
76/195, -120220001804/281950621875
76/197, -126249980428/296709280757
76/199, -132485118924/312079600999
77/78, 32822867/2887174368
77/79, 60794734/3077056399
77/80, 83628237/3276800000
77/81, 101034164/3486784401
77/82, 112721455/3707398432
77/83, 118397202/3939040643
77/85, 110533192/4437053125
77/86, 96398379/4704270176
77/87, 75061910/4984209207
77/89, 9573564/5584059449
77/90, -35188153/5904900000
77/92, -150285135/6590815232
77/93, -221241328/6956883693
77/94, -301553021/7339040224
77/95, -391535298/7737809375
77/96, -491505091/8153726976
77/97, -601781180/8587340257
77/100, -997662743/10000000000
77/101, -1152388776/10510100501
77/102, -1319042725/11040808032
77/103, -1497954458/11592740743
77/104, -1689455691/12166529024
77/106, -2111562761/13382255776
77/107, -2342841270/14025517307
77/108, -2588054623/14693280768
77/109, -2847543776/15386239549
77/111, -3410722546/16850581551
77/113, -4035142188/18424351793
77/114, -4371189361/19254145824
77/115, -4723596878/20113571875
77/116, -5092718631/21003416576
77/117, -5478910360/21924480357
77/118, -5882529653/22877577568
77/120, -6743490523/24883200000
77/122, -7678498905/27027081632
77/123, -8174684518/28153056843
77/124, -8690482031/29316250624
77/125, -9226261968/30517578125
77/127, -10359260450/33038369407
77/128, -10957229283/34359738368
77/129, -11576681116/35723051649
77/130, -12217995713/37129300000
77/131, -12881554686/38579489651
77/134, -15009541701/43204003424
77/135, -15765931258/44840334375
77/136, -16546500971/46525874176
77/137, -17351643540/48261724457
77/138, -18181753513/50049003168
77/139, -19037227286/51888844699
77/141, -20825861056/55730836701
77/142, -21759823085/57735339232
77/144, -23709056371/61917364224
77/145, -24725140748/64097340625
77/146, -25769415441/66338290976
77/148, -27944182343/71008211968
77/149, -29075502456/73439775749
77/150, -30236668693/75937500000
77/151, -31428099626/78502725751
77/152, -32650215675/81136812032
77/153, -33903439108/83841135993
77/155, -36504906438/89466096875
77/156, -37854004111/92389579776
77/157, -39235916720/95388992557
77/158, -40651075773/98465804768
77/159, -42099914626/101621504799
77/160, -43582868483/104857600000
77/162, -46652871265/111577100832
77/163, -48240799838/115063617043
77/164, -49864602711/118636749824
77/166, -53221610981/126049300576
77/167, -54955710810/129891985607
77/169, -58537351796/137858491849
77/170, -60385798473/141985700000
77/171, -62273269366/146211169851
77/172, -64200221855/150536645632
77/173, -66167115168/154963892093
77/174, -68174410381/159494694624
77/177, -74443345900/173726604657
77/178, -76616896433/178689902368
77/179, -78833181966/183765996899
77/180, -81092674663/188956800000
77/181, -83395848536/194264244901
77/183, -88135145098/205236901143
77/184, -90572225051/210906087424
77/185, -93054900708/216699865625
77/186, -95583655321/222620278176
77/188, -100781343663/234849287168
77/190, -106169193053/247609900000
77/191, -108935655906/254194901951
77/192, -111751136035/260919263232
77/193, -114616129628/267785184193
77/194, -117531134721/274794888224
77/195, -120496651198/281950621875
77/197, -126581227080/296709280757
77/199, -132873893306/312079600999
78/79, 34593546/3077056399
78/83, 119623530/3939040643
78/85, 125958378/4437053125
78/89, 54137226/5584059449
78/95, -302111862/7737809375
78/97, -497286582/8587340257
78/101, -1017863574/10510100501
78/103, -1348567350/11592740743
78/107, -2164283862/14025517307
78/109, -2654777814/15386239549
78/113, -3814964790/18424351793
78/115, -4490318742/20113571875
78/119, -6045924534/23863536599
78/121, -6932017014/25937424601
78/125, -8935607382/30517578125
78/127, -10059125622/33038369407
78/131, -12564883734/38579489651
78/133, -13953323670/41615795893
78/137, -17017050102/48261724457
78/139, -18698716374/51888844699
78/145, -24381835062/64097340625
78/149, -28735369494/73439775749
78/151, -31091637174/78502725751
78/155, -36180246102/89466096875
78/157, -38919506262/95388992557
78/161, -44805459894/108175616801
78/163, -47959251990/115063617043
78/167, -54706437942/129891985607
78/173, -65981033430/154963892093
78/175, -70061742582/164130859375
78/179, -78729525654/183765996899
78/181, -83324237334/194264244901
78/185, -93054620022/216699865625
78/187, -98198108502/228669389707
78/191, -109061448054/254194901951
78/193, -114789296310/267785184193
78/197, -126857567382/296709280757
78/199, -133206167094/312079600999
79/80, 36434879/3276800000
79/81, 67638694/3486784401
79/82, 93309033/3707398432
79/83, 113141588/3939040643
79/84, 126830155/4182119424
79/85, 134066634/4437053125
79/86, 134541029/4704270176
79/87, 127941448/4984209207
79/88, 113954103/5277319168
79/89, 92263310/5584059449
79/90, 62551489/5904900000
79/91, 24499164/6240321451
79/92, -22215037/6590815232
79/93, -77914382/6956883693
79/94, -142924035/7339040224
79/95, -217571056/7737809375
79/96, -302184401/8153726976
79/97, -397094922/8587340257
79/98, -502635367/9039207968
79/99, -619140380/9509900499
79/100, -746946501/10000000000
79/101, -886392166/10510100501
79/102, -1037817707/11040808032
79/103, -1201565352/11592740743
79/104, -1377979225/12166529024
79/105, -1567405346/12762815625
79/106, -1770191631/13382255776
79/107, -1986687892/14025517307
79/108, -2217245837/14693280768
79/109, -2462219070/15386239549
79/110, -2721963091/16105100000
79/111, -2996835296/16850581551
79/112, -3287194977/17623416832
79/113, -3593403322/18424351793
79/114, -3915823415/19254145824
79/115, -4254820236/20113571875
79/116, -4610760661/21003416576
79/117, -4984013462/21924480357
79/118, -5374949307/22877577568
79/119, -5783940760/23863536599
79/120, -6211362281/24883200000
79/121, -6657590226/25937424601
79/122, -7123002847/27027081632
79/123, -7607980292/28153056843
79/124, -8112904605/29316250624
79/125, -8638159726/30517578125
79/126, -9184131491/31757969376
79/127, -9751207632/33038369407
79/128, -10339777777/34359738368
79/129, -10950233450/35723051649
79/130, -11582968071/37129300000
79/131, -12238376956/38579489651
79/132, -12916857317/40074642432
79/133, -13618808262/41615795893
79/134, -14344630795/43204003424
79/135, -15094727816/44840334375
79/136, -15869504121/46525874176
79/137, -16669366402/48261724457
79/138, -17494723247/50049003168
79/139, -18345985140/51888844699
79/140, -19223564461/53782400000
79/141, -20127875486/55730836701
79/142, -21059334387/57735339232
79/143, -22018359232/59797108943
79/144, -23005369985/61917364224
79/145, -24020788506/64097340625
79/146, -25065038551/66338290976
79/147, -26138545772/68641485507
79/148, -27241737717/71008211968
79/149, -28375043830/73439775749
79/150, -29538895451/75937500000
79/151, -30733725816/78502725751
79/152, -31959970057/81136812032
79/153, -33218065202/83841135993
79/154, -34508450175/86617093024
79/155, -35831565796/89466096875
79/156, -37187854781/92389579776
79/157, -38577761742/95388992557
79/159, -41460217520/101621504799
79/160, -42953665041/104857600000
79/161, -44482527946/108175616801
79/162, -46047260327/111577100832
79/163, -47648318172/115063617043
79/164, -49286159365/118636749824
79/165, -50961243686/122298103125
79/166, -52674032811/126049300576
79/167, -54424990312/129891985607
79/168, -56214581657/133827821568
79/169, -58043274210/137858491849
79/170, -59911537231/141985700000
79/171, -61819841876/146211169851
79/172, -63768661197/150536645632
79/173, -65758470142/154963892093
79/174, -67789745555/159494694624
79/175, -69862966176/164130859375
79/176, -71978612641/168874213376
79/177, -74137167482/173726604657
79/178, -76339115127/178689902368
79/179, -78584941900/183765996899
79/180, -80875136021/188956800000
79/181, -83210187606/194264244901
79/182, -85590588667/199690286432
79/183, -88016833112/205236901143
79/184, -90489416745/210906087424
79/185, -93008837266/216699865625
79/186, -95575594271/222620278176
79/187, -98190189252/228669389707
79/188, -100853125597/234849287168
79/189, -103564908590/241162079949
79/190, -106326045411/247609900000
79/191, -109137045136/254194901951
79/192, -111998418737/260919263232
79/193, -114910679082/267785184193
79/194, -117874340935/274794888224
79/195, -120889920956/281950621875
79/196, -123957937701/289254654976
79/197, -127078911622/296709280757
79/198, -130253365067/304316815968
79/199, -133481822280/312079600999
80/81, 38348720/3486784401
80/83, 98451120/3939040643
80/87, 143526320/4984209207
80/89, 123430320/5584059449
80/91, 71481520/6240321451
80/93, -14931280/6956883693
80/97, -301747280/8587340257
80/99, -507526480/9509900499
80/101, -758521680/10510100501
80/103, -1057497680/11592740743
80/107, -1810604880/14025517307
